"시군구코드","업종코드","년도","업소일련번호","업종명","허가신고일","업소명","소재지도로명","소재지지번","영업장면적(㎡)","소재지전화번호","영업자시작일","법인명","소재지시작일","행정동명","폐업일자","폐업구분","폐업사유","업태명","지상_부터","지상_까지","지하_부터","지하_까지","총층수","교육수료일자","모범음식점여부","급수시설","업소위치","종업원남","종업원여","급식소종류","평균급식인원수","최대급식인원수","1일급식인원수","일인당평균급식비","운영형태","영업장조리장면적(㎡)","영업장객실면적(㎡)","영업장무도장면적(㎡)","영업장기타면적(㎡)","업소내화장실면적(㎡)","타업소공동화장실면적(㎡)","영업장탈의실면적(㎡)","영업장객석면적(㎡)","작업장면적(㎡)","검사실면적(㎡)","진열(판매)대면적(㎡)","창고(보관소)면적(㎡)","허가(신고)번호","조건부허가시작일","조건부허가종료일","내외국인구분","국적"
"3200000","103","1996","09323","단란주점","19960611","진도강산","서울특별시 관악구 봉천로 278 (신림동)","서울특별시 관악구 신림동  1416번지 1호  ","107.77","  02 8774197  ","20050808","","19960611","신림동","20170711","자진폐업","영업부진","단란주점","0","0","1","1","0","20050921","비대상","상수도전용","지하","0","0","","","","","","","6.00","10.12","0.00","1.95","6.21","0.00","0.00","83.49","0.00","0.00","","","3200000-103-1996-09323","","","내국인",""
"3200000","103","1997","08180","단란주점","19970724","드럼","서울특별시 관악구 남부순환로 1649 (신림동)","서울특별시 관악구 신림동  1410번지 14호  ","125.99","02  872 9997  ","20150715","","19970724","신림동","20180716","자진폐업","재건축","단란주점","0","0","1","1","0","","비대상","상수도전용","지하","0","0","","","","","","","17.67","0.00","0.00","10.00","1.52","","0.00","96.80","0.00","0.00","","","3200000-103-1997-08180","","","내국인","대한민국"
"3200000","103","2000","10293","단란주점","20000503","호식이두마리단란주점","서울특별시 관악구 신림로 353 지하1층 (신림동)","서울특별시 관악구 신림동  1432번지 73호  ","171.63","010*******","20130610","","20000503","신림동","20150316","자진폐업","개인사정","단란주점","","","","","","","비대상","","지하","","","","","","","","","24.12","6.97","0.00","1.20","6.96","0.00","0.00","132.38","0.00","0.00","","","3200000-103-2000-10293","","","내국인","대한민국"
"3200000","103","2007","00007","단란주점","20071226","비젼","서울특별시 관악구 신림동길 3 지상2층 (신림동)","서울특별시 관악구 신림동  1431번지 41호  ","","","20150601","","20071226","신림동","","","","단란주점","2","2","","","5","","비대상","상수도전용","지상","","","","","","","","","3.60","23.09","","","","8.09","","33.48","","","","","3200000-103-2007-00007","","","내국인","대한민국"
"3200000","103","2008","00004","단란주점","20080612","동경","서울특별시 관악구 신림로 353 4층 (신림동)","서울특별시 관악구 신림동  1432번지 73호  ","","","20130304","","20080612","신림동","","","","단란주점","","","","","","","비대상","","지상","","","","","","","","","1.89","42.53","","","","2.39","","56.14","","","","","3200000-103-2008-00004","","","내국인","대한민국"
"3200000","103","2008","00008","단란주점","20080722","17%","서울특별시 관악구 봉천로12길 63 지하1층 (신림동)","서울특별시 관악구 신림동  1423번지 19호  ","","011*******","20080722","","20080722","신림동","","","","단란주점","","","1","1","6","","비대상","상수도전용","지하","","","","","","","","","10.62","26.31","","1.18","1.83","","","27.66","","","","","3200000-103-2008-00008","","","내국인",""
"3200000","103","2008","00009","단란주점","20081002","로즈단란","서울특별시 관악구 신림로66길 12 지하1층 (신림동)","서울특별시 관악구 신림동  1421번지 60호  지하1층","68.42","010*******","20150102","","20081002","신림동","","","","단란주점","","","","","","","비대상","","지하","","","","","","","","","3.96","25.76","0.00","4.20","1.76","0.00","0.00","32.74","","","","","3200000-103-2008-00009","","","내국인","대한민국"
"3200000","103","2009","00004","단란주점","20091112","탑노래클럽","서울특별시 관악구 신림로64길 11 1층 (신림동)","서울특별시 관악구 신림동  1421번지 55호  ","","011*******","20101102","","20091112","신림동","20151130","자진폐업","영업부진","단란주점","1","1","","","9","20101209","비대상","상수도전용","","","","","","","","","","2.90","14.80","","","","1.70","","25.40","","","","","3200000-103-2009-00004","","","내국인","대한민국"
"3200000","103","2011","00001","단란주점","20110105","씨씨","서울특별시 관악구 신림로 350 지하1층 (신림동)","서울특별시 관악구 신림동  1424번지 28호  지하1층","","010*******","20120604","","20110105","신림동","20130502","자진폐업","영업종료","단란주점","","","1","1","28","","비대상","상수도전용","지하","","","","","","","","","12.00","","","1.60","","","","79.22","","","","","3200000-103-2011-00001","","","내국인","대한민국"
"3200000","103","2012","00001","단란주점","20120307","Yu단란주점","서울특별시 관악구 신림로64길 9 (신림동)","서울특별시 관악구 신림동  1421번지 63호  ","","010*******","20131203","","20120307","신림동","","","","단란주점","","","1","1","4","","비대상","상수도전용","지하","","","","","","","","","2.00","12.00","","","","","","17.00","","","","","3200000-103-2012-00001","","","내국인","대한민국"
"3200000","103","2012","00002","단란주점","20120406","소원을말해봐","서울특별시 관악구 신림로 361 (신림동 지하1층)","서울특별시 관악구 신림동  1431번지 15호  ","","010*******","20140422","","20120406","신림동","","","","단란주점","","","1","1","3","","비대상","상수도전용","지하","","","","","","","","","4.00","8.00","","5.00","3.00","","","15.00","","","","","3200000-103-2012-00002","","","내국인","대한민국"
"3200000","103","2012","00003","단란주점","20120731","나는가수다","서울특별시 관악구 신림동길 5 (신림동)","서울특별시 관악구 신림동  1431번지 43호  지상2층","","02  887 8017  ","20150121","","20120731","신림동","20160616","자진폐업","영업부진","단란주점","2","2","","","2","","비대상","상수도전용","지상","","","","","","","","","3.91","31.52","","","4.50","","","32.78","","","","","3200000-103-2012-00003","","","내국인","대한민국"
"3200000","103","2015","00001","단란주점","20151109","비젼21단란주점","서울특별시 관악구 신림로 354 지하1층 (신림동)","서울특별시 관악구 신림동  1424번지 19호  ","","","20151109","","20151109","신림동","","","","단란주점","","","1","1","6","","비대상","상수도전용","지하","","","","","","","","","4.50","38.88","","3.76","","8.40","","42.34","","","","","3200000-103-2015-00001","","","내국인","대한민국"
"3200000","103","2016","00003","단란주점","20160601","퀸노래클럽","서울특별시 관악구 신림로64길 11 1층 (신림동)","서울특별시 관악구 신림동  1421번지 55호  ","","010*******","20160601","","20160601","신림동","","","","단란주점","1","1","","","14","","비대상","상수도전용","지상","1","1","","","","","","","5.40","30.00","0.00","","2.10","0.00","0.00","60.00","","","","","3200000-103-2016-00003","","","내국인","대한민국"
"3200000","103","2019","00001","단란주점","20190702","이브","서울특별시 관악구 남부순환로 1619-1 지하1층 (신림동)","서울특별시 관악구 신림동  1422번지 30호  ","","","20190702","","20190702","신림동","","","","단란주점","","","1","1","","","비대상","상수도전용","지하","","","","","","","","","4.00","38.40","","","2.00","","","76.92","","","","","3200000-103-2019-00001","","","내국인","대한민국"
"3200000","103","2019","00002","단란주점","20190816","꿀벌","서울특별시 관악구 신림로 356 지하1층 (신림동)","서울특별시 관악구 신림동  1424번지 11호  ","","010*******","20190816","","20190816","신림동","20191007","자진폐업","","단란주점","","","1","1","1","","비대상","상수도전용","지하","","","","","","","","","6.20","35.00","","","5.80","","","70.32","","","","","3200000-103-2019-00002","","","내국인","대한민국"
"3200000","103","1995","08083","단란주점","19951109","라움(RAUM)","서울특별시 관악구 신사로 110 지하1층 (신림동)","서울특별시 관악구 신림동  499번지 50호  ","75.66","070 87285503  ","20190625","","19970729","신사동","","","","단란주점","0","0","1","1","0","","비대상","상수도전용","지하","0","0","","","","","","","4.68","12.80","0.00","0.00","0.00","6.00","3.80","54.38","0.00","0.00","","","3200000-103-1995-08083","","","내국인","대한민국"
"3200000","103","1995","08083","단란주점","19951109","라움(RAUM)","서울특별시 관악구 신사로 110 지하1층 (신림동)","서울특별시 관악구 신림동  499번지 50호  ","75.66","070 87285503  ","20170411","","19970729","신사동","","","","단란주점","0","0","1","1","0","","비대상","상수도전용","지하","0","0","","","","","","","4.68","12.80","0.00","0.00","0.00","6.00","3.80","54.38","0.00","0.00","","","3200000-103-1995-08083","","","내국인","대한민국"
"3200000","103","1995","08083","단란주점","19951109","남강","서울특별시 관악구 신사로 110 지하1층 (신림동)","서울특별시 관악구 신림동  499번지 50호  ","75.66","070 87285503  ","20190625","","19970729","신사동","","","","단란주점","0","0","1","1","0","","비대상","상수도전용","지하","0","0","","","","","","","4.68","12.80","0.00","0.00","0.00","6.00","3.80","54.38","0.00","0.00","","","3200000-103-1995-08083","","","내국인","대한민국"
"3200000","103","1995","08083","단란주점","19951109","남강","서울특별시 관악구 신사로 110 지하1층 (신림동)","서울특별시 관악구 신림동  499번지 50호  ","75.66","070 87285503  ","20170411","","19970729","신사동","","","","단란주점","0","0","1","1","0","","비대상","상수도전용","지하","0","0","","","","","","","4.68","12.80","0.00","0.00","0.00","6.00","3.80","54.38","0.00","0.00","","","3200000-103-1995-08083","","","내국인","대한민국"
"3200000","103","2001","08089","단란주점","20010716","KBS OK 노래바","서울특별시 관악구 신사로 108 (신림동)","서울특별시 관악구 신림동  499번지 51호  ","94.66","  02          ","20060105","","20010914","신사동","","","","단란주점","","","","","","20071108","비대상","","지하","","","","","","","","","8.93","29.40","0.00","0.00","0.00","4.00","4.71","51.62","0.00","0.00","","","3200000-103-2001-08089","","","내국인",""
"3200000","103","2006","00002","단란주점","20060825","오렌지","서울특별시 관악구 남부순환로 1483 지하1층 (신림동)","서울특별시 관악구 신림동  527번지 10호  ","104.16","  02 8518531  ","20200228","","20060825","신사동","","","","단란주점","0","0","1","1","6","","비대상","상수도전용","지하","0","0","","","","","","","9.52","29.90","0.00","0.00","13.53","0.00","0.00","51.21","0.00","0.00","","","3200000-103-2006-00002","","","내국인","대한민국"
"3200000","103","2006","00002","단란주점","20060825","오렌지","서울특별시 관악구 남부순환로 1483 지하1층 (신림동)","서울특별시 관악구 신림동  527번지 10호  ","104.16","  02 8518531  ","20161209","","20060825","신사동","","","","단란주점","0","0","1","1","6","","비대상","상수도전용","지하","0","0","","","","","","","9.52","29.90","0.00","0.00","13.53","0.00","0.00","51.21","0.00","0.00","","","3200000-103-2006-00002","","","내국인","대한민국"
"3200000","103","2009","00005","단란주점","20091230","천안문노래주점","서울특별시 관악구 난곡로 324 (신림동)","서울특별시 관악구 신림동  529번지 4호  ","","02  858 1772  ","20181130","","20091230","신사동","","","","단란주점","2","2","","","5","","비대상","상수도전용","지상2층이상","3","","","","","","","","3.42","31.82","","","4.86","","","56.28","","","","","3200000-103-2009-00005","","","내국인","대한민국"
"3200000","103","2009","00005","단란주점","20091230","천안문노래주점","서울특별시 관악구 난곡로 324 (신림동)","서울특별시 관악구 신림동  529번지 4호  ","","02  858 1772  ","20130912","","20091230","신사동","","","","단란주점","2","2","","","5","","비대상","상수도전용","지상2층이상","3","","","","","","","","3.42","31.82","","","4.86","","","56.28","","","","","3200000-103-2009-00005","","","내국인","대한민국"
"3200000","103","2009","00005","단란주점","20091230","월드컵 노래광장","서울특별시 관악구 난곡로 324 (신림동)","서울특별시 관악구 신림동  529번지 4호  ","","02  858 1772  ","20181130","","20091230","신사동","","","","단란주점","2","2","","","5","","비대상","상수도전용","지상2층이상","3","","","","","","","","3.42","31.82","","","4.86","","","56.28","","","","","3200000-103-2009-00005","","","내국인","대한민국"
"3200000","103","2009","00005","단란주점","20091230","월드컵 노래광장","서울특별시 관악구 난곡로 324 (신림동)","서울특별시 관악구 신림동  529번지 4호  ","","02  858 1772  ","20130912","","20091230","신사동","","","","단란주점","2","2","","","5","","비대상","상수도전용","지상2층이상","3","","","","","","","","3.42","31.82","","","4.86","","","56.28","","","","","3200000-103-2009-00005","","","내국인","대한민국"
"3200000","103","2014","00002","단란주점","20140205","콘서트7080","서울특별시 관악구 난곡로 320 2층 (신림동)","서울특별시 관악구 신림동  529번지 8호  ","","010*******","20140205","","20140205","신사동","","","","단란주점","2","2","","","5","","비대상","상수도전용","지상","","","","","","","","","6.80","11.28","","","3.80","","","74.15","","","","","3200000-103-2014-00002","","","내국인","대한민국"
"3200000","103","2015","00002","단란주점","20151210","신사동라이브7080","서울특별시 관악구 난곡로 330 (신림동)","서울특별시 관악구 신림동  529번지 12호  ","","02   8653615  ","20151210","","20151210","신사동","","","","단란주점","3","3","","","3","","비대상","상수도전용","지상","","","","","","","","","4.44","0.00","","13.87","5.27","","0.00","51.67","","","","","3200000-103-2015-00002","","","내국인","대한민국"
"3200000","103","2001","09479","단란주점","20010423","추억의 7080","서울특별시 관악구 신림로 90 (신림동)","서울특별시 관악구 신림동  131번지 21호  ","138.45","  02 8877080  ","20160613","","20010423","서림동","","","","단란주점","0","0","1","1","0","","비대상","상수도전용","지하","0","0","","","","","","","3.60","35.32","0.00","18.85","2.76","0.00","0.00","77.92","0.00","0.00","","","3200000-103-2001-09479","","","내국인","대한민국"
"3200000","103","2001","08084","단란주점","20010829","팡팡 노래바","서울특별시 관악구 남부순환로172길 1 (신림동)","서울특별시 관악구 신림동  1586번지 1호  ","77.25","  02 8640542  ","20060706","","20010829","신원동","","","","단란주점","","","","","","","비대상","","지하","","","","","","","","","5.75","35.82","0.00","7.28","0.00","6.00","0.00","28.40","0.00","0.00","","","3200000-103-2001-08084","","","내국인",""
"3200000","103","2000","08091","단란주점","20000629","몽고메리","서울특별시 관악구 남부순환로 1674 (신림동)","서울특별시 관악구 신림동  10번지 629호  ","148.68","","20180813","","20010404","서원동","","","","단란주점","0","0","1","1","0","","비대상","","지하","0","0","","","","","","","9.48","45.52","0.00","17.92","0.00","5.00","0.00","75.76","0.00","0.00","","","3200000-103-2000-08091","","","내국인","대한민국"
"3200000","103","2000","08091","단란주점","20000629","몽고메리","서울특별시 관악구 남부순환로 1674 (신림동)","서울특별시 관악구 신림동  10번지 629호  ","148.68","","20171206","","20010404","서원동","","","","단란주점","0","0","1","1","0","","비대상","","지하","0","0","","","","","","","9.48","45.52","0.00","17.92","0.00","5.00","0.00","75.76","0.00","0.00","","","3200000-103-2000-08091","","","내국인","대한민국"
"3200000","103","2000","09628","단란주점","20000802","동물원","서울특별시 관악구 신원로 40-19 (신림동)","서울특별시 관악구 신림동  1637번지 15호  ","62.32","  02 8782276  ","20021230","","19990701","서원동","20150313","행정처분","행정처분","단란주점","0","0","1","1","0","","비대상","상수도전용","지하","0","0","","","","","","","5.06","8.16","0.00","7.96","6.30","0.00","5.98","28.86","0.00","0.00","","","3200000-103-2000-09628","","","내국인",""
"3200000","103","2001","08191","단란주점","20010728","바니","서울특별시 관악구 신림로 276 지하1층 (신림동)","서울특별시 관악구 신림동  1641번지 76호  지하1층","110.91","  02 8837124  ","20130829","","20010728","서원동","","","","단란주점","0","0","1","1","0","","비대상","상수도전용","지하","0","0","","","","","","","6.90","35.78","0.00","15.88","0.00","6.00","3.04","49.31","0.00","0.00","","","3200000-103-2001-08191","","","내국인","대한민국"
"3200000","103","2009","00001","단란주점","20090828","준코뮤직타운 신림2호점","서울특별시 관악구 신림로59길 14 (신림동)","서울특별시 관악구 신림동  1640번지 31호  ","","02  877 1243  ","20180404","주식회사 준코","20090828","서원동","","","","단란주점","","","","","","","비대상","","지하","","","","","","","","","4.76","41.03","","1.82","","19.72","","46.14","","","","","3200000-103-2009-00001","","","내국인","대한민국"
"3200000","103","2009","00001","단란주점","20090828","준코뮤직타운 신림2호점","서울특별시 관악구 신림로59길 14 (신림동)","서울특별시 관악구 신림동  1640번지 31호  ","","02  877 1243  ","20170217","주식회사 준코","20090828","서원동","","","","단란주점","","","","","","","비대상","","지하","","","","","","","","","4.76","41.03","","1.82","","19.72","","46.14","","","","","3200000-103-2009-00001","","","내국인","대한민국"
"3200000","103","2011","00004","단란주점","20110919","더블유노래방(W노래방)","서울특별시 관악구 남부순환로 1600-20 지하1층 (신림동)","서울특별시 관악구 신림동  1640번지 34호  ","","  02 8831126  ","20170622","","20110919","서원동","","","","단란주점","","","","","","","비대상","","지하","","","","","","","","","9.36","43.00","","","6.29","","","64.82","","","","","3200000-103-2011-00004","","","내국인","대한민국"
"3200000","103","1995","08045","단란주점","19950323","금마차","서울특별시 관악구 남현3길 71 (남현동)","서울특별시 관악구 남현동  1062번지 10호  ","85.41","  02 5866041  ","20050311","","19990716","남현동","20160304","자진폐업","건물철거","단란주점","0","0","1","1","0","20071108","비대상","상수도전용","지하","0","0","","","","","","","8.80","17.25","0.00","2.40","0.00","7.00","6.88","50.08","0.00","0.00","","","3200000-103-1995-08045","","","내국인",""
"3200000","103","1996","08117","단란주점","19960314","아스카노래짱","서울특별시 관악구 남현길 8 (남현동)","서울특별시 관악구 남현동  1057번지 25호  ","71.08","02  521 5005  ","20151118","","20010409","남현동","","","","단란주점","","","1","1","","","비대상","","지하","","","","","","","","","3.75","17.42","0.00","0.00","0.00","10.00","0.00","49.91","0.00","0.00","","","3200000-103-1996-08117","","","내국인","대한민국"
"3200000","103","1997","08198","단란주점","19971222","거목단란주점","서울특별시 관악구 남현1길 17 (남현동)","서울특별시 관악구 남현동  1059번지 8호  ","115.34","  02 5979222  ","20171204","","19980529","남현동","","","","단란주점","0","0","1","1","0","","비대상","상수도전용","지하","0","0","","","","","","","6.09","21.91","0.00","10.81","4.44","0.00","7.13","64.96","0.00","0.00","","","3200000-103-1997-08198","","","내국인","대한민국"
"3200000","103","2003","00002","단란주점","20030418","동창생","서울특별시 관악구 남현3길 74 지하1층 (남현동)","서울특별시 관악구 남현동  602번지 22호  ","138.19","  02 5881445  ","20161114","","20030418","남현동","","","","단란주점","","","1","1","","","비대상","","지하","","","","","","","","","9.57","28.30","0.00","0.00","7.12","0.00","0.00","93.20","0.00","0.00","","","3200000-103-2003-00002","","","내국인","대한민국"
"3200000","103","2007","00004","단란주점","20070724","애플(Apple)","서울특별시 관악구 남현1길 58 (남현동지하2층)","서울특별시 관악구 남현동  1062번지 15호  지하2층","146.17","010*******","20191230","","20070724","남현동","","","","단란주점","6","6","2","2","8","","비대상","상수도전용","지하","","","","","","","","","12.31","15.65","0.00","45.27","6.00","0.00","9.60","57.34","","","","","3200000-103-2007-00004","","","내국인","대한민국"
"3200000","103","2007","00004","단란주점","20070724","애플(Apple)","서울특별시 관악구 남현1길 58 (남현동지하2층)","서울특별시 관악구 남현동  1062번지 15호  지하2층","146.17","010*******","20190129","","20070724","남현동","","","","단란주점","6","6","2","2","8","","비대상","상수도전용","지하","","","","","","","","","12.31","15.65","0.00","45.27","6.00","0.00","9.60","57.34","","","","","3200000-103-2007-00004","","","내국인","대한민국"
"3200000","103","2007","00004","단란주점","20070724","애플(Apple)","서울특별시 관악구 남현1길 58 (남현동지하2층)","서울특별시 관악구 남현동  1062번지 15호  지하2층","146.17","010*******","20180706","","20070724","남현동","","","","단란주점","6","6","2","2","8","","비대상","상수도전용","지하","","","","","","","","","12.31","15.65","0.00","45.27","6.00","0.00","9.60","57.34","","","","","3200000-103-2007-00004","","","내국인","대한민국"
"3200000","103","2007","00004","단란주점","20070724","애플(Apple)","서울특별시 관악구 남현1길 58 (남현동지하2층)","서울특별시 관악구 남현동  1062번지 15호  지하2층","146.17","010*******","20170901","","20070724","남현동","","","","단란주점","6","6","2","2","8","","비대상","상수도전용","지하","","","","","","","","","12.31","15.65","0.00","45.27","6.00","0.00","9.60","57.34","","","","","3200000-103-2007-00004","","","내국인","대한민국"
"3200000","103","2007","00004","단란주점","20070724","술마시는라이브7080","서울특별시 관악구 남현1길 58 (남현동지하2층)","서울특별시 관악구 남현동  1062번지 15호  지하2층","146.17","010*******","20191230","","20070724","남현동","","","","단란주점","6","6","2","2","8","","비대상","상수도전용","지하","","","","","","","","","12.31","15.65","0.00","45.27","6.00","0.00","9.60","57.34","","","","","3200000-103-2007-00004","","","내국인","대한민국"
"3200000","103","2007","00004","단란주점","20070724","술마시는라이브7080","서울특별시 관악구 남현1길 58 (남현동지하2층)","서울특별시 관악구 남현동  1062번지 15호  지하2층","146.17","010*******","20190129","","20070724","남현동","","","","단란주점","6","6","2","2","8","","비대상","상수도전용","지하","","","","","","","","","12.31","15.65","0.00","45.27","6.00","0.00","9.60","57.34","","","","","3200000-103-2007-00004","","","내국인","대한민국"
"3200000","103","2007","00004","단란주점","20070724","술마시는라이브7080","서울특별시 관악구 남현1길 58 (남현동지하2층)","서울특별시 관악구 남현동  1062번지 15호  지하2층","146.17","010*******","20180706","","20070724","남현동","","","","단란주점","6","6","2","2","8","","비대상","상수도전용","지하","","","","","","","","","12.31","15.65","0.00","45.27","6.00","0.00","9.60","57.34","","","","","3200000-103-2007-00004","","","내국인","대한민국"
"3200000","103","2007","00004","단란주점","20070724","술마시는라이브7080","서울특별시 관악구 남현1길 58 (남현동지하2층)","서울특별시 관악구 남현동  1062번지 15호  지하2층","146.17","010*******","20170901","","20070724","남현동","","","","단란주점","6","6","2","2","8","","비대상","상수도전용","지하","","","","","","","","","12.31","15.65","0.00","45.27","6.00","0.00","9.60","57.34","","","","","3200000-103-2007-00004","","","내국인","대한민국"
"3200000","103","2007","00004","단란주점","20070724","비오픈","서울특별시 관악구 남현1길 58 (남현동지하2층)","서울특별시 관악구 남현동  1062번지 15호  지하2층","146.17","010*******","20191230","","20070724","남현동","","","","단란주점","6","6","2","2","8","","비대상","상수도전용","지하","","","","","","","","","12.31","15.65","0.00","45.27","6.00","0.00","9.60","57.34","","","","","3200000-103-2007-00004","","","내국인","대한민국"
"3200000","103","2007","00004","단란주점","20070724","비오픈","서울특별시 관악구 남현1길 58 (남현동지하2층)","서울특별시 관악구 남현동  1062번지 15호  지하2층","146.17","010*******","20190129","","20070724","남현동","","","","단란주점","6","6","2","2","8","","비대상","상수도전용","지하","","","","","","","","","12.31","15.65","0.00","45.27","6.00","0.00","9.60","57.34","","","","","3200000-103-2007-00004","","","내국인","대한민국"
"3200000","103","2007","00004","단란주점","20070724","비오픈","서울특별시 관악구 남현1길 58 (남현동지하2층)","서울특별시 관악구 남현동  1062번지 15호  지하2층","146.17","010*******","20180706","","20070724","남현동","","","","단란주점","6","6","2","2","8","","비대상","상수도전용","지하","","","","","","","","","12.31","15.65","0.00","45.27","6.00","0.00","9.60","57.34","","","","","3200000-103-2007-00004","","","내국인","대한민국"
"3200000","103","2007","00004","단란주점","20070724","비오픈","서울특별시 관악구 남현1길 58 (남현동지하2층)","서울특별시 관악구 남현동  1062번지 15호  지하2층","146.17","010*******","20170901","","20070724","남현동","","","","단란주점","6","6","2","2","8","","비대상","상수도전용","지하","","","","","","","","","12.31","15.65","0.00","45.27","6.00","0.00","9.60","57.34","","","","","3200000-103-2007-00004","","","내국인","대한민국"
"3200000","103","2007","00005","단란주점","20071129","준코뮤직타운 사당2호점","서울특별시 관악구 남현1길 47 지하1층 01호 (남현동)","서울특별시 관악구 남현동  1060번지 2호  ","140.00"," 07045439293  ","20180412","주식회사 준코","20071129","남현동","","","","단란주점","","","","","","","비대상","","지하","","","","","","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","140.00","","","","","3200000-103-2007-00005","","","내국인","대한민국"
"3200000","103","2007","00005","단란주점","20071129","준코뮤직타운 사당2호점","서울특별시 관악구 남현1길 47 지하1층 01호 (남현동)","서울특별시 관악구 남현동  1060번지 2호  ","140.00"," 07045439293  ","20170217","주식회사 준코","20071129","남현동","","","","단란주점","","","","","","","비대상","","지하","","","","","","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","140.00","","","","","3200000-103-2007-00005","","","내국인","대한민국"
"3200000","103","2008","00003","단란주점","20080508","준코뮤직타운 사당1호점","서울특별시 관악구 과천대로 941 지하1층 (남현동)","서울특별시 관악구 남현동  1061번지 17호  ","","02  523 5593  ","20180404","주식회사 준코","20080508","남현동","","","","단란주점","","","","","","","비대상","","지하","","","","","","","","","3.28","18.12","","16.98","3.74","","","71.94","","","","","3200000-103-2008-00003","","","내국인","대한민국"
"3200000","103","2008","00003","단란주점","20080508","준코뮤직타운 사당1호점","서울특별시 관악구 과천대로 941 지하1층 (남현동)","서울특별시 관악구 남현동  1061번지 17호  ","","02  523 5593  ","20170217","주식회사 준코","20080508","남현동","","","","단란주점","","","","","","","비대상","","지하","","","","","","","","","3.28","18.12","","16.98","3.74","","","71.94","","","","","3200000-103-2008-00003","","","내국인","대한민국"
"3200000","103","2008","00007","단란주점","20080710","호박","서울특별시 관악구 남현1길 68-6 (남현동외1필지 가호)","서울특별시 관악구 남현동  1061번지 3호  외1필지 가호","","  02 5867069  ","20150824","","20080710","남현동","","","","단란주점","","","","","","","비대상","","지하","","","","","","","","","3.60","39.24","","1.78","2.07","","","50.94","","","","","3200000-103-2008-00007","","","내국인","대한민국"
"3200000","103","2018","00001","단란주점","20180627","S(에스)","서울특별시 관악구 과천대로 949 제일빌딩 3층 (남현동)","서울특별시 관악구 남현동  1061번지 25호  제일빌딩","","","20200713","","20180627","남현동","","","","단란주점","3","3","","","","","비대상","","지상","","","","","","","","","8.90","","","","0.00","10.00","","47.44","","","","","3200000-103-2018-00001","","","내국인","대한민국"
"3200000","103","2018","00001","단란주점","20180627","돛단배","서울특별시 관악구 과천대로 949 제일빌딩 3층 (남현동)","서울특별시 관악구 남현동  1061번지 25호  제일빌딩","","","20200713","","20180627","남현동","","","","단란주점","3","3","","","","","비대상","","지상","","","","","","","","","8.90","","","","0.00","10.00","","47.44","","","","","3200000-103-2018-00001","","","내국인","대한민국"
"3200000","103","1993","07865","단란주점","19930910","썬","    ","서울특별시 관악구 신림동  607번지 124호  ","70.29","  02   00000  ","19960712","","19930910","미성동","19960620","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","4.86","0.00","0.00","4.18","1.21","0.00","0.00","60.04","0.00","0.00","","","3200000-103-1993-07865","","","내국인",""
"3200000","103","1993","07889","단란주점","19931015","자유시간","    ","서울특별시 관악구 신림동  587번지 21호  ","42.80","  0208514202  ","20040308","","19931015","미성동","20050221","자진폐업","자진폐업","단란주점","0","0","1","1","0","","비대상","상수도전용","지하","0","0","","","","","","","5.00","0.00","0.00","0.00","0.00","3.00","0.00","37.80","0.00","0.00","","","3200000-103-1993-07889","","","내국인",""
"3200000","103","1993","07927","단란주점","19931215","노인촌","    ","서울특별시 관악구 신림동  1569번지 13호  ","128.80","  0208681076  ","19940302","","19931215","미성동","19941028","행정처분","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","20.40","0.00","0.00","0.00","0.00","3.10","2.25","106.15","0.00","0.00","","","3200000-103-1993-07927","","","내국인",""
"3200000","103","1994","07985","단란주점","19940701","스텐드메들리","    ","서울특별시 관악구 신림동  1569번지 12호  ","142.20","  02          ","19990911","","19940701","미성동","20000126","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","5.00","0.00","0.00","12.80","4.20","0.00","2.25","117.95","0.00","0.00","","","3200000-103-1994-07985","","","내국인",""
"3200000","103","1994","08008","단란주점","19941031","노래하는유진","    ","서울특별시 관악구 신림동  1680번지 37호  ","127.70","  02 8659278  ","20060706","","19941031","미성동","20060801","자진폐업","영업부진","단란주점","0","0","1","1","0","","비대상","상수도전용","지하","0","0","","","","","","","7.47","0.00","0.00","11.87","1.58","0.00","0.00","106.78","0.00","0.00","","","3200000-103-1994-08008","","","내국인",""
"3200000","103","1994","08025","단란주점","19941228","밤마당단란주점","    ","서울특별시 관악구 신림동  1568번지 6호  ","78.42","  02          ","19970121","","19941228","미성동","20000608","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","5.31","14.35","0.00","6.06","4.27","0.00","0.00","48.43","0.00","0.00","","","3200000-103-1994-08025","","","내국인",""
"3200000","103","1995","08087","단란주점","19951122","알파플러스","    ","서울특별시 관악구 신림동  1477번지 2호  ","124.19","  02 8578490  ","20030429","","19951122","미성동","20070813","자진폐업","경전철사업으로 폐업","단란주점","0","0","1","1","0","20030618","비대상","상수도전용","지하","1","1","","","","","","","2.43","35.85","0.00","6.24","1.09","0.00","0.00","78.58","0.00","0.00","","","3200000-103-1995-08087","","","내국인",""
